"","ID","REGION","SUBREGION","COUNTRY","LOCATION","LAT","LON","MONTH","YEAR","DEPTH","SEVERITY_CODE","BLEACHING_SEVERITY","CORAL_FAMILY","CORAL_SPECIES","PERCENTAGE_AFFECTED","BLEACHING_DURATION","MORTALITY_CODE","MORTALITY","RECOVERY_CODE","RECOVERY","SURVEY_TYPE","SURVEY_AREA","WATER_TEMPERATURE","OTHER_FACTORS","REMARKS","SOURCE","REFERENCE_CODE","COUNTRY_CODE"
"255",6503,"Americas","Eastern Caribbean","Netherlands Antilles","EUX03: Hangover",17.46483,-62.986,12,1999,"14.2",1,"Low","","","25.8333333333333","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 120","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"256",6505,"Americas","Eastern Caribbean","Netherlands Antilles","EUX04: The Blocks",17.46433,-62.985,12,1999,"15.2",1,"Low","","","32.7433628318584","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 113","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"257",6502,"Americas","Eastern Caribbean","Netherlands Antilles","EUX05: The Ledges",17.46333,-62.98466,12,1999,"13.7",1,"Low","","","19.8412698412698","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 126","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"258",6508,"Americas","Eastern Caribbean","Netherlands Antilles","EUX06: Five Fingers",17.46483,-62.96667,12,1999,"14.9",1,"Low","","","26.4","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 125","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"259",6504,"Americas","Eastern Caribbean","Netherlands Antilles","EUX07: Valley of the Sponges",17.464,-62.9825,12,1999,"14",1,"Low","","Agaricia agaricites,Agaricia agaricites,Agaricia agaricites,Agaricia agaricites,Agaricia agaricites,Agaricia agaricites,Agaricia agaricites,Colpophyllia natans,Colpophyllia natans,Colpophyllia natans,Diploria clivosa,Diploria labyrinthiformis,Diploria labyrinthiformis,Diploria labyrinthiformis,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Montastraea cavernosa,Montastraea faveolata,Montastraea franksi,Montastraea franksi,Montastraea franksi,Montastraea franksi,Montastraea franksi,Porites astreoides,Porites astreoides,Siderastrea radians,Siderastrea siderea,Siderastrea siderea,","30.2752293577982","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 109","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"260",6506,"Americas","Eastern Caribbean","Netherlands Antilles","EUX08: The Humps",17.4635,-62.97817,12,1999,"11.5",1,"Low","","","21.8181818181818","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 165","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"261",6501,"Americas","Eastern Caribbean","Netherlands Antilles","EUX09: Mushroom Gardens",17.4625,-62.97766,12,1999,"16.2",1,"Low","","","29.2035398230089","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 113","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"262",6509,"Americas","Eastern Caribbean","Netherlands Antilles","EUX10: Mushroom Gardens South",17.46167,-62.97766,12,1999,"16.2",2,"Medium","","","34.1463414634146","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 123","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"263",2123,"Americas","Eastern Caribbean","Netherlands Antilles","Lac Lagoon",12.05,-68.2666666666667,6,1992,"",1,"Low","","","","",NA,"",NA,"","","","","","The bleaching of corals in Bonaire (June 26-July 2, 1992) probably resulted from thermal shock caused by the rapidity of cooling combined with the reduction of water temperature to below the normal thermal tolerance of these corals.  A comparison with the","ReefBase",6270,"ANT"
"264",7115,"Americas","Eastern Caribbean","Netherlands Antilles","Oranjestad, St Eustatius",17.46,-62.98,5,2008,"17",1,"Low","","","","",NA,"",NA,"","Reef Check Protocol","","Water temp 28 Deg C","","10% of recorded recently killed coral on substrate is result of bleaching","Reef Check, Submitted by Lee Munson. Site ID 62.58.39W.17.27.46N",NA,"ANT"
"265",6490,"Americas","Eastern Caribbean","Netherlands Antilles","SAB01: Core Gut",17.63083,-63.215,12,1999,"9.5",1,"Low","","","27.3584905660377","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 106","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"266",6489,"Americas","Eastern Caribbean","Netherlands Antilles","SAB02: Hole in the Corner",17.615,-63.225,12,1999,"10.7",1,"Low","","Agaricia agaricites,Agaricia agaricites,Diploria clivosa,Diploria clivosa,Diploria clivosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Diploria strigosa,Millepora sp.,Montastraea annularis,Montastraea annularis,Montastraea annularis,Montastraea cavernosa,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea faveolata,Montastraea franksi,Montastraea franksi,Siderastrea siderea,Siderastrea siderea,Siderastrea siderea,","32.1678321678322","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 143","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"267",6491,"Americas","Eastern Caribbean","Netherlands Antilles","SAB03: Tent Reef",17.61633,-63.2585,12,1999,"9.4",1,"Low","","","20.1754385964912","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 114","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"268",6495,"Americas","Eastern Caribbean","Netherlands Antilles","SAB04: Hot Springs",17.62483,-63.2595,12,1999,"11.2",1,"Low","","","28.030303030303","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 132","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"269",6492,"Americas","Eastern Caribbean","Netherlands Antilles","SAB05: Ladder Labyrinth",17.62667,-63.25967,12,1999,"12.1",1,"Low","","","21.6666666666667","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 120","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"270",6493,"Americas","Eastern Caribbean","Netherlands Antilles","SAB06: Babylon",17.62817,-63.2595,12,1999,"13.1",1,"Low","","","28.2758620689655","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 145","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"271",6498,"Americas","Eastern Caribbean","Netherlands Antilles","SAB07: Porites Point",17.62933,-63.25883,12,1999,"14.5",1,"Low","","","26.2773722627737","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 137","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"272",6499,"Americas","Eastern Caribbean","Netherlands Antilles","SAB08: Torrens Point",17.64333,-63.25317,12,1999,"5.6",1,"Low","","","20.7407407407407","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 135","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"273",6500,"Americas","Eastern Caribbean","Netherlands Antilles","SAB09: Green Island",17.64967,-63.228,12,1999,"6.9",1,"Low","","","1.78571428571429","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 112","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"274",2126,"Americas","Eastern Caribbean","Netherlands Antilles","Spaanse Water ( Spanish Water )",12.05,-68.8666666666667,NA,1987,"",-1,"Severity Unknown","","","","",NA,"",NA,"","","","","","Extent Unspecified; First major bleaching occurred during the regional event of 1987 (Williams and Williams 1987).","ReefBase",7974,"ANT"
"275",6487,"Americas","Eastern Caribbean","Netherlands Antilles","SXM01: Mike's Maze",17.99567,-63.06,11,1999,"9.1",2,"Medium","","","44.7619047619048","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 105","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"276",6488,"Americas","Eastern Caribbean","Netherlands Antilles","SXM02: Hens & Chicks",18.01067,-63.008,12,1999,"10.6",2,"Medium","","","43.5897435897436","",NA,"",NA,"","AGRRA survey method; assessement of colonies along line transect; number colonies for this site = 117","","","","","Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: NethAnt-1999B",NA,"ANT"
"277",283,"Americas","Eastern Caribbean","Netherlands Antilles","Twin Peaks",12.2732,-68.4218,NA,1998,"",0,"No Bleaching","","","","",NA,"",NA,"","","","","","0","Reef Check Data 2030",0,"ANT"
"278",6856,"Americas","Eastern Caribbean","St. Kitts and Nevis","St Kitts Peninsula (Naggs Head dive site, Shitten Bay dive site, Green Point)",17,-62,4,2007,"",-1,"Severity Unknown","","Siderastrea siderea","","",NA,"",NA,"","Diver observations/measurements (not routinely observed)","2 m²",""," Macro Algae & Turfs, High Turbidity. Other:  There is no sewage treatment for the island of St Kitts, Goats overgraze the hillsides near these reefs causing severe runoff problems.","Most of the colonies observed were blushing. This coral often turns blue or pink during the early stages of bleaching.
Please go to the reefreliefarchive.org web site and look at the pictures from Nags Head dive #5 and dive #4 Green Point and shitten Bay #3. It is hard to say in these easly stages if the blushing is caused by warming sea temperatures or pollution and sediments","Mr. Craig Quirolo, Director Marine Projects.
Email	 cquirolo@bellsouth.net",NA,"KNA"
"279",4404,"Americas","Eastern Caribbean","St. Lucia","Anse Chastanet Reef",13.51,-61.4,6,2005,"0 - 42 meters",3,"HIGH","","Diplorea strigosa, Colpohylia natans Montastraea annularis, 
Stephanocoenia intersepts, Montastraea cavermosa, Siderastrea sidera, Madracis mirabilis, Madracis formosa, Acropora palmata, Sea Plumes- Pseudopterogorgia spp., Common Sea Fan- Gorgonia ventalina, 
Millepora alicornis, Eusmilia fastigiana, Agaricia lamarcki, Agaricia undata","","",NA,"",NA,"","Reef Check/anecdotal","Approximate survey area is 22ha.","","","Date of observation: June – November 2005 <br>
Depth of Area bleached: 0 – 42 meters <br>
Reef zone: reef flat and –slope<br>
Percentage of live coral cover in the area: 19% <br>
Coral Species affected: <br>
Diplorea strigosa, Colpohylia natans: 100 % of Coral Population, 60-100% of Colony affected. (Up to now no recovery - 60 to 70% mortality-started as growing black banded white spot in the middle, killing the colony within 1-2 weeks, overgrowing by a thin layer of brown algae) <br>
Montastraea annularis: 95 % of Coral Population, 30-100% of Colony affected.<br>
Stephanocoenia intersepts: 90% Coral Population, 35-90% of Colony affected.<br>
Montastraea cavermosa: 10% Coral Population, 5% of Colony affected. (Started bleaching in September/October but recovered quickly changed to bluish color)<br>
Siderastrea sidera: 50 % Coral Population, 30-90% of Colony affected.<br>
Madracis mirabilis: 10 % Coral Population, 10-30% of Colony affected.<br>
Madracis formosa: 100 % Coral Population, 30-95% of Colony affected. (First species to start
bleaching in June)<br>
Acropora palmata: 20 % Coral Population, 10% of Colony affected. (Bleaching of tips) <br>
Sea Plumes- Pseudopterogorgia spp.: 5 % Coral Population, 100% of Colony affected. <br>
Common Sea Fan- Gorgonia ventalina: 5 % Coral Population, 10% of Colony affected. <br>
Millepora alicornis: 100 % Coral Population, 60-80% of Colony affected. (Started bleaching in June/July)<br>
Eusmilia fastigiana: 10 % Coral Population, 10-40% of Colony affected. <br>
Agaricia lamarcki, Agaricia undata: 5 % Coral Population, 10% of Colony affected. (Still bleached down to 30m, but seem to slowly recover) <br>
The shallow areas seem to be able to cope better with the high temperature than the deeper areas.<br>","Kai Wulf (kai_wulf@mac.com), Soufriere Marine Management Association Inc.
Personal communication to reefbase (2/4/2006)",NA,"LCA"
"280",2135,"Americas","Eastern Caribbean","St. Lucia","Soufriere",13.8333333333333,-61.0666666666667,NA,1998,"",3,"HIGH","","","","",NA,"",NA,"","","","",""," ","ReefBase",8838,"LCA"
"281",2136,"Americas","Eastern Caribbean","St. Lucia","St. Lucia",13.8333333333333,-61,NA,1987,"",-1,"Severity Unknown","","","","",NA,"",NA,"","","","",""," Extent Unspecified","ReefBase",388,"LCA"
"282",3946,"Americas","Eastern Caribbean","St. Vincent and the Grenadines","Tobago Cays",12.634,-61.35,10,2003,"0.5-4m",1,"Low","","Agaricia sp., Montastrea  annularis, Acropora  palmata, Condylactis gigantea, Palythoa caribaeorum","","",NA,"",NA,"","","","","Coral disease","Agaricia sp.  (entirely  bleached  colonies  noted),  Montastrea  annularis  (patchy colouration  spread  over  large  colonies,  totally white regions scarce), Acropora  palmata  (one spectacular stand 0.5 m x 0.5 m with apparent total pigment  loss  from  80%  of  the coral), Condylactis gigantea (a number of transparent, pigment free specimens noted), Palythoa caribaeorum (many very pale patches seen). 

Black  band  disease was observed on a number of Diploria strigosa colonies and  on one M. annularis colony. Aspergilliois like affects were noted on a single Gorgonia ventalina specimen.","Clare Morrall [CMorrall@sgu.edu] in Coral-list@coral.aoml.noaa.gov 31 Oct 2003",NA,"VCT"
"283",4099,"Americas","Eastern Caribbean","Trinidad and Tobago","Buccoo Reef",11.173,-60.864,10,2005,"",-1,"Severity Unknown","","","","",NA,"",NA,"","","","","","We have just returned from Tobago where we have been conducting our 
CARICOMP monitoring, and we have observed bleaching of most of the hard 
corals on Buccoo Reef.","Rosa E. Rodríguez-Martínez [rosaer@mar.icmyl.unam.mx] in Coral List 7/10/2005 on behalf of Rahanna Juman (rjuman@ima.gov.tt)",NA,"TTO"
"284",4103,"Americas","Eastern Caribbean","Trinidad and Tobago","Caribbean coast of Tobago",11.18,-60.877,10,2005,"",3,"HIGH","","","70 -90%","",NA,"",NA,"","","","31 C and 32 C","","Tobago's coral reefs are currently experiencing their worst mass bleaching event for many years possibly ever.  The reefs on the Caribbean coast seem particularly badly affected (70 -90% affected), notably Buccoo Reef, Mt Irvine, Arnos Vale, Culloden, Castara and Englishman's Bay.  The reefs at Speyside and on the Atlantic side do not seem so badly affected from reports from dive operators.   The bleaching seems to be associated with high sea surface temperatures affecting the eastern Caribbean, with temperatures as high as 31 C and 32 C reported  (I have only measured up to 31 C. ).<br>","Owen Day[o.day@buccooreef.org] in Coral List 14/10/2005",NA,"TTO"
"285",7050,"Americas","Eastern Caribbean","Trinidad and Tobago","Charlotteville, Tobago",11.33,60.56,12,2009,"10",3,"HIGH","","","","",NA,"",NA,"","Reef Check Protocol","","","","100% of recorded recently killed coral on substrate is result of bleaching","Reef check Submitted by Jan-Willem van Bochove. Site ID:  60.33.22.3W.11.19.59.4N",NA,"TTO"
